256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,257,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,2305,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,2307,260,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,259,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,2307,262,263,261,261,261,261,261,261,261,261,261,261,261,261,261,261,259,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,2307,261,261,261,264,265,261,261,266,261,261,261,261,261,261,261,267,259,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,2307,261,261,261,268,269,261,261,270,261,261,261,261,261,261,261,271,259,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,2307,261,261,261,261,261,261,272,273,274,261,261,261,261,275,261,261,259,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,2307,261,261,261,261,261,261,276,277,278,261,261,261,261,4371,261,261,259,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,2307,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,259,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,2307,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,259,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,4353,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,6401,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,257,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,2305,256,256
256,256,2307,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,259,256,256
256,256,2307,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,259,256,256
256,256,4353,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,4354,6401,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
